Name,Rating,Review,Sentiment
No Name,5.0,"the two towers is worth watching just to see the battle of helm's deep. it is one of the most impressive battle sequences to hit the big screen. but then there's so much more than that—this movie also features amazing special effects with gollum, dramatic political tension in rohan, and fantastic moments with the ents. this is probably my favorite chapter of the lord of the rings film trilogy.",positive
No Name,4.5,"when a film improves and magnifies his astonishing predecessor, it is meant to be not only a good sequel, but a remarkable and historical trilogy, that is what ‘the two towers' has made.",positive
No Name,5.0,"the middle chapter in the adaptation of the greatest fantasy series of the 20th century (perhaps ever). this contains everything from intimate moments of friendship to battles of terrifying scale. it may be slightly less great than the first or third, but it's still a masterpiece. every moviegoer should give this film a chance.",positive
No Name,4.5,"the first hour, awesome, the second hour, decent, the third hour, perfection! better than the first! 9,5/10",positive
No Name,5.0,"perfection. way too much time taken away from the big battle scenes for frodo’s story, but still 5 stars because i understand he’s a big part of the story. just get bored during his scenes and it’s a long movie.",negative
No Name,5.0,it's great! because it's even better than the fellowship of the ring.,positive
No Name,5.0,"spectacularly directed by peter jackson, written fantastically by fran walsh, philippa boyens, stephen sinclair and jackson, with amazing special effects, innovative makeup, electrifying action scenes, memorable soundtrack by howard shore, beautiful cinematography by andrew lesnie, detailed costumes and captivating performances by elijah wood, ian mckellen, viggo mortensen, liv tyler, sean astin, cate blanchett, john rhys-davies, bernard hill, christopher lee, billy boyd, dominic monaghan, orlando bloom, hugo weaving, miranda otto, david wenham, brad dourif, karl urban, sean bean and andy serkis, the lord of the rings: the two towers achieves the difficult feat of overcoming its predecessor and being, like it, one of the best fantasy films of all time",positive
No Name,5.0,blew me away. this trilogy is a must see,neutral
No Name,4.5,fantastic movie that sets up the final chapter of the lotr trilogy quite nicely.,positive
No Name,4.5,a classical tale that few should miss out on,negative
